CombatRank,ValueRank,ShockRank,ShockValueRank,Unit,Cost,SmallArms,HP,NormalizedHP,EffectiveDPS,Suppression,NormalizedSuppression,ShockDPS,ShockSuppression,ShockNormalizedSuppression,ATScore,CombatScore,ValueScore,IsShock,ShockCombatScore,ShockValueScore
338,1,252,1,RESERVE PIONIER,15,6,6,0.375,0.156,36.0,0.2541,0.356,58.04,0.4097,0,0.2523,1.6819,True,0.3735,2.4901
339,47,417,227,DECKUNGSGRUPPE,30,6,6,0.375,0.13,42.68,0.3013,0.19,19.35,0.1366,0,0.2501,0.8338,False,0.2443,0.8142
340,191,342,213,GRENZER,40,7,7,0.4375,0.133,25.87,0.1826,0.309,25.87,0.1826,0,0.2495,0.6236,False,0.3288,0.822
341,308,345,333,USMC SECURITY,45,7,7,0.4375,0.115,30.87,0.2179,0.298,23.14,0.1633,3.82,0.2485,0.5522,True,0.3199,0.7109
342,379,343,396,ZMOT. ZWIAD,50,7,7,0.4375,0.13,25.72,0.1816,0.303,25.72,0.1816,1.57,0.2481,0.4962,False,0.3259,0.6517
343,197,344,226,PIECHOTA ZMECH.,40,7,7,0.4375,0.13,25.72,0.1816,0.303,25.72,0.1816,1.57,0.2481,0.6202,False,0.3259,0.8147
344,479,373,482,PARUSNIKI,75,6,6,0.375,0.153,33.2,0.2344,0.292,22.59,0.1595,5.47,0.2469,0.3291,True,0.2946,0.3929
345,381,374,416,WACH. AUFK.,50,6,6,0.375,0.153,33.2,0.2344,0.292,22.59,0.1595,4.03,0.2469,0.4937,True,0.2946,0.5893
346,319,348,337,MOT. AUFKLÄRER,45,7,7,0.4375,0.123,25.87,0.1826,0.285,25.87,0.1826,2.39,0.2448,0.5441,False,0.318,0.7067
347,209,349,240,SICHERUNGS,40,7,7,0.4375,0.123,25.87,0.1826,0.285,25.87,0.1826,2.39,0.2448,0.6121,False,0.318,0.7951
348,214,264,139,DSh. (RPG-16),40,7,7,0.4375,0.12,25.87,0.1826,0.378,30.43,0.2148,1.06,0.2437,0.6093,True,0.3663,0.9158
349,215,352,245,GVARDEITSY (BMP),40,7,7,0.4375,0.12,25.87,0.1826,0.28,25.87,0.1826,2.02,0.2437,0.6093,False,0.3155,0.7886
350,386,265,310,DSh. MOT. RAZVEDKA,50,7,7,0.4375,0.12,25.87,0.1826,0.378,30.43,0.2148,3.92,0.2437,0.4874,True,0.3663,0.7326
352,323,354,347,MOT. RAZVEDKA,45,7,7,0.4375,0.12,25.87,0.1826,0.28,25.87,0.1826,2.76,0.2437,0.5416,False,0.3155,0.701
352,323,354,347,MOT. RAZVEDKA,45,7,7,0.4375,0.12,25.87,0.1826,0.28,25.87,0.1826,2.76,0.2437,0.5416,False,0.3155,0.701
353,117,355,154,MOTOSTRELKI (RPG-22),35,7,7,0.4375,0.12,25.87,0.1826,0.28,25.87,0.1826,2.76,0.2437,0.6963,False,0.3155,0.9013
354,118,356,155,MOTOSTRELKI (RPG-7VS),35,7,7,0.4375,0.12,25.87,0.1826,0.28,25.87,0.1826,1.8,0.2437,0.6963,False,0.3155,0.9013
355,216,357,246,MOTOSTRELKI (BMP),40,7,7,0.4375,0.12,25.87,0.1826,0.28,25.87,0.1826,2.02,0.2437,0.6093,False,0.3155,0.7886
356,217,358,247,MOTOSTRELKI (RPG-27),40,7,7,0.4375,0.12,25.87,0.1826,0.28,25.87,0.1826,4.55,0.2437,0.6093,False,0.3155,0.7886
357,119,359,156,REZ. MOR. PEKHOTA,35,7,7,0.4375,0.12,25.87,0.1826,0.28,25.87,0.1826,2.39,0.2437,0.6963,False,0.3155,0.9013
358,415,266,385,DESANTNIKI (METIS),55,7,7,0.4375,0.12,25.87,0.1826,0.378,30.43,0.2148,2.04,0.2437,0.4431,True,0.3663,0.666
359,324,267,228,DESANTNIKI,45,7,7,0.4375,0.12,25.87,0.1826,0.378,30.43,0.2148,1.83,0.2437,0.5416,True,0.3663,0.814
360,326,362,353,USMC GUNNER,45,7,7,0.4375,0.116,26.71,0.1886,0.269,26.71,0.1886,2.39,0.2429,0.5399,False,0.312,0.6934
361,137,363,163,DRUZYNA PPANC.,35,7,7,0.4375,0.12,22.4,0.1581,0.279,22.4,0.1581,4.04,0.2388,0.6822,False,0.3104,0.887
362,243,275,157,DESANT. DRUZYNA PPANC.,40,7,7,0.4375,0.12,22.4,0.1581,0.378,26.35,0.186,4.04,0.2388,0.5969,True,0.3604,0.9009
363,244,383,348,RIFLES PATROL,40,6,7,0.4375,0.106,26.2,0.185,0.22,19.67,0.1388,2.39,0.2379,0.5947,False,0.28,0.7
364,246,377,313,PANTSERINFANTERIE,40,7,7,0.4375,0.111,23.67,0.1671,0.235,23.67,0.1671,1.8,0.2367,0.5917,False,0.2924,0.731
365,247,378,314,PANTSERINF. (DRAGON),40,7,7,0.4375,0.111,23.67,0.1671,0.235,23.67,0.1671,1.4,0.2367,0.5917,False,0.2924,0.731
366,143,379,205, PANTSERINF. (LAW),35,7,7,0.4375,0.111,23.67,0.1671,0.235,23.67,0.1671,2.39,0.2367,0.6762,False,0.2924,0.8354
367,5,396,16,VOPOS,20,6,6,0.375,0.14,30.0,0.2118,0.2,30.0,0.2118,0,0.2366,1.183,False,0.2636,1.318
368,352,370,390,GROUPE ANTICHAR,45,7,7,0.4375,0.108,22.4,0.1581,0.251,22.4,0.1581,9.43,0.2334,0.5186,False,0.2979,0.6619
384,151,402,192,TANK HUNTERS,35,7,7,0.4375,0.108,22.4,0.1581,0.251,22.4,0.1581,7.64,0.2334,0.6668,False,0.2979,0.8511
370,399,306,364,PARA. GROUPE ANTICHAR,50,7,7,0.4375,0.108,22.4,0.1581,0.34,26.35,0.186,9.43,0.2334,0.4667,True,0.3434,0.6867
371,269,372,290,PANZERJÄGER,40,7,7,0.4375,0.108,22.4,0.1581,0.251,22.4,0.1581,3.67,0.2334,0.5834,False,0.2979,0.7447
372,78,361,74,RESERVISTEN (S.MG),30,6,6,0.375,0.134,29.17,0.2059,0.311,29.17,0.2059,0,0.2326,0.7753,False,0.3124,1.0412
373,2,395,3,KURSANTY MVD,15,6,6,0.375,0.13,30.0,0.2118,0.2,30.0,0.2118,0,0.2321,1.5474,False,0.2636,1.7574
374,401,274,323,PARA. GUN GROUP,50,6,6,0.375,0.129,29.17,0.2059,0.405,34.31,0.2422,1.8,0.2303,0.4605,True,0.3617,0.7235
375,438,226,331,GRENZER (Flam.),55,6,7,0.4375,0.103,19.2,0.1355,0.355,57.2,0.4038,0,0.2265,0.4119,True,0.3937,0.7158
376,368,380,400,DESANTNIKI (BMD),45,6,6,0.375,0.112,31.13,0.2198,0.281,22.9,0.1617,2.02,0.2255,0.5011,True,0.2901,0.6446
377,376,376,395,DISMOUNT. TROOPERS,45,6,6,0.375,0.115,29.6,0.209,0.268,29.6,0.209,3.82,0.2249,0.4997,False,0.2937,0.6526
378,446,328,410,ECLAIREURS PARA-CMDO.,55,6,6,0.375,0.112,28.55,0.2015,0.351,33.59,0.2371,1.29,0.2218,0.4032,True,0.3367,0.6122
379,180,418,370,PZ.GRENADIER,35,6,6,0.375,0.107,29.91,0.2112,0.181,18.25,0.1288,1.72,0.2217,0.6334,False,0.2384,0.6813
380,100,421,279,HJV SPEJDERE,30,6,6,0.375,0.1,29.85,0.2108,0.156,18.19,0.1284,2.17,0.2184,0.728,False,0.227,0.7567
381,103,382,128,FIRE TEAM (LAW),30,6,6,0.375,0.108,26.13,0.1845,0.251,26.13,0.1845,2.39,0.2166,0.722,False,0.2809,0.9362
382,208,384,236,FIRE TEAM (AT-4),35,6,6,0.375,0.107,24.82,0.1752,0.249,24.82,0.1752,3.82,0.2145,0.613,False,0.2785,0.7959
383,333,385,350,FIRE TEAM (DRAGON),40,6,6,0.375,0.107,24.82,0.1752,0.249,24.82,0.1752,1.98,0.2145,0.5364,False,0.2785,0.6964
384,151,402,192,TANK HUNTERS,30,6,6,0.375,0.108,22.41,0.1582,0.217,22.41,0.1582,3.59,0.2114,0.7048,False,0.2608,0.8692
385,349,386,369,MARSOUINS INSTRUCT.,40,6,6,0.375,0.105,22.52,0.159,0.243,22.52,0.159,1.68,0.2101,0.5253,False,0.2725,0.6814
386,173,390,204,MOT. RIFLES,30,6,6,0.375,0.099,22.32,0.1575,0.23,22.32,0.1575,2.39,0.2073,0.6909,False,0.2663,0.8878
387,128,415,218,PANSERVÆRNSSKYTTER,30,6,6,0.375,0.102,21.05,0.1486,0.188,21.05,0.1486,3.59,0.2069,0.6898,False,0.2456,0.8188
388,129,387,152,N.G. FIRE TEAM (DRAGON),30,6,6,0.375,0.094,23.52,0.166,0.236,23.52,0.166,1.3,0.2069,0.6896,False,0.2706,0.9021
389,49,388,62,N.G. FIRE TEAM (LAW),25,6,6,0.375,0.094,23.52,0.166,0.236,23.52,0.166,2.17,0.2069,0.8276,False,0.2706,1.0825
390,253,392,275,CAV. TROOPERS (AT-4),35,6,6,0.375,0.1,21.36,0.1508,0.232,21.36,0.1508,3.82,0.2063,0.5893,False,0.2658,0.7593
391,254,393,276,CAV. TROOPERS (DRAGON),35,6,6,0.375,0.1,21.36,0.1508,0.232,21.36,0.1508,1.98,0.2063,0.5893,False,0.2658,0.7593
392,134,394,167,CAV. TROOPERS (LAW),30,6,6,0.375,0.1,21.36,0.1508,0.232,21.36,0.1508,2.39,0.2063,0.6875,False,0.2658,0.8859
393,404,404,421,ECLAIREURS PROV.,45,6,6,0.375,0.1,20.95,0.1479,0.213,20.95,0.1479,1.29,0.2058,0.4574,False,0.2565,0.5701
394,257,406,317,PZ.GRENADIER (CarlG),35,6,6,0.375,0.099,21.11,0.149,0.21,21.11,0.149,1.8,0.2054,0.587,False,0.2553,0.7295
395,265,391,273,PANCÉŘOVNÍCI,35,6,6,0.375,0.103,19.2,0.1355,0.239,19.2,0.1355,4.04,0.2047,0.5848,False,0.2661,0.7603
396,358,360,248,USMC ASSAULTMEN,40,4,4,0.25,0.155,33.63,0.2374,0.381,39.57,0.2793,2.13,0.2047,0.5118,True,0.315,0.7876
397,472,410,477,SPETSNAZ GRU (Stinger),60,4,4,0.25,0.182,24.7,0.1744,0.277,29.72,0.2098,6.47,0.2042,0.3403,True,0.254,0.4233
398,483,337,460,INZH. RAZVEDKA,70,6,6,0.375,0.093,19.2,0.1355,0.328,38.27,0.2702,1.57,0.2,0.2858,True,0.3327,0.4753
399,413,405,423,AT GROUP,45,6,6,0.375,0.093,19.2,0.1355,0.215,19.2,0.1355,8.98,0.2,0.4445,False,0.2553,0.5674
400,153,407,194,MOT. RIFLES (CarlG),30,6,6,0.375,0.093,19.2,0.1355,0.215,19.2,0.1355,1.8,0.2,0.6668,False,0.2553,0.8511
401,370,408,402,MOT. RIFLES (Eryx),40,6,6,0.375,0.093,19.2,0.1355,0.215,19.2,0.1355,3.12,0.2,0.5001,False,0.2553,0.6383
402,414,409,424,CAVALRY SCOUTS,45,6,6,0.375,0.093,19.2,0.1355,0.215,19.2,0.1355,1.98,0.2,0.4445,False,0.2553,0.5674
403,371,375,307,DESANT. ZWIADOWCY,40,6,6,0.375,0.093,19.2,0.1355,0.292,22.59,0.1595,1.8,0.2,0.5001,True,0.2943,0.7358
404,477,413,478,KCT VERKENNERS,60,4,4,0.25,0.157,28.8,0.2033,0.26,33.88,0.2392,3.49,0.199,0.3317,True,0.2522,0.4204
405,377,414,406,O.P. SPETSNAZ ,40,4,4,0.25,0.157,28.8,0.2033,0.26,33.88,0.2392,3.33,0.199,0.4975,True,0.2522,0.6306
406,17,424,56,B.G.S. STREIFE,20,5,5,0.3125,0.117,25.0,0.1765,0.167,25.0,0.1765,0,0.1972,0.9859,False,0.2197,1.0984
407,20,412,27,K.d.A. AUFKLÄRER,20,6,6,0.375,0.085,18.89,0.1333,0.213,18.89,0.1333,0,0.196,0.9802,False,0.2536,1.2682
408,164,423,295,TANKJAGERS,30,5,5,0.3125,0.112,23.71,0.1674,0.177,23.71,0.1674,3.59,0.1933,0.6442,False,0.2226,0.7419
409,165,419,261,PZ.VERNICHTUNGSGRUPPE,30,6,6,0.375,0.084,17.14,0.121,0.171,17.14,0.121,3.43,0.1933,0.6442,False,0.2326,0.7754
410,91,420,137,TAI,25,5,5,0.3125,0.107,21.6,0.1525,0.2,21.6,0.1525,0,0.1882,0.7529,False,0.2297,0.919
411,482,482,487,SEP/ELK,65,4,4,0.25,0.11,34.86,0.2461,0.075,7.42,0.0524,0,0.1863,0.2866,False,0.1319,0.203
412,4,428,10,REZ. OKHRANA,15,5,5,0.3125,0.092,21.58,0.1523,0.171,21.58,0.1523,0,0.1813,1.2086,False,0.217,1.4466
413,449,411,425,ROZP. SPECJALNE,45,4,4,0.25,0.129,22.71,0.1603,0.286,26.71,0.1886,2.86,0.1775,0.3946,True,0.2537,0.5639
414,250,366,78,DSh. SAPERI,30,5,5,0.3125,0.089,19.47,0.1374,0.317,38.59,0.2724,0,0.177,0.5901,True,0.3066,1.0219
415,251,367,79,MOR. SAPERI,30,5,5,0.3125,0.089,19.47,0.1374,0.317,38.59,0.2724,0,0.177,0.5901,True,0.3066,1.0219
416,252,368,80,DESANT. SAPERI,30,5,5,0.3125,0.089,19.47,0.1374,0.317,38.59,0.2724,0,0.177,0.5901,True,0.3066,1.0219
417,419,444,459,USAF SECURITY PATROL,40,4,4,0.25,0.132,20.59,0.1453,0.165,20.59,0.1453,0,0.1759,0.4396,False,0.1907,0.4767
418,372,397,287,AERO-FIRE TEAM (AT-4),35,5,5,0.3125,0.085,19.47,0.1374,0.267,22.9,0.1617,3.82,0.175,0.4999,True,0.2617,0.7477
419,420,398,393,AERO-FIRE TEAM (DRAGON),40,5,5,0.3125,0.085,19.47,0.1374,0.267,22.9,0.1617,1.98,0.175,0.4374,True,0.2617,0.6542
420,373,399,288,AB MP PATROL ,35,5,5,0.3125,0.085,19.47,0.1374,0.267,22.9,0.1617,0,0.175,0.4999,True,0.2617,0.7477
421,452,400,418,AB FIRE TEAM (DRAGON),45,5,5,0.3125,0.085,19.47,0.1374,0.267,22.9,0.1617,1.98,0.175,0.3888,True,0.2617,0.5815
422,421,401,394,AB FIRE TEAM (AT-4),40,5,5,0.3125,0.085,19.47,0.1374,0.267,22.9,0.1617,3.82,0.175,0.4374,True,0.2617,0.6542
423,275,422,291,MP PATROL,30,5,5,0.3125,0.084,18.16,0.1282,0.196,18.16,0.1282,0,0.1729,0.5764,False,0.2232,0.7441
424,424,389,384,DINOPS,40,4,4,0.25,0.112,24.0,0.1694,0.259,44.47,0.3139,0,0.1718,0.4295,True,0.2669,0.6671
425,38,439,108,FELDJÄGER,20,4,4,0.25,0.112,24.0,0.1694,0.16,24.0,0.1694,0,0.1718,0.8589,False,0.1934,0.9669
426,39,440,109,MILITÄRSTREIFEN,20,4,4,0.25,0.112,24.0,0.1694,0.16,24.0,0.1694,0,0.1718,0.8589,False,0.1934,0.9669
427,40,441,110,POLICIA MILITAR,20,4,4,0.25,0.112,24.0,0.1694,0.16,24.0,0.1694,0,0.1718,0.8589,False,0.1934,0.9669
428,41,442,111,MARECHAUSSEE,20,4,4,0.25,0.112,24.0,0.1694,0.16,24.0,0.1694,0,0.1718,0.8589,False,0.1934,0.9669
429,458,403,419,VÝS. PRŮZKUMNÍCI,45,4,4,0.25,0.121,19.35,0.1366,0.308,23.42,0.1653,3.49,0.1693,0.3763,True,0.2591,0.5759
430,473,416,455,AB MP PATROL (M67),50,5,5,0.3125,0.077,16.0,0.113,0.243,18.82,0.1329,1.06,0.1667,0.3334,True,0.2453,0.4905
431,460,429,462,MP PATROL (M67),45,5,5,0.3125,0.077,16.0,0.113,0.18,16.0,0.113,1.06,0.1667,0.3704,False,0.2128,0.4728
432,437,470,474,USMC L.A.I. SCOUTS,40,4,4,0.25,0.084,28.2,0.1991,0.143,16.53,0.1167,0,0.1651,0.4126,False,0.1751,0.4377
433,59,435,96,TERRIERS SCOUTS,20,4,4,0.25,0.099,21.09,0.1489,0.181,21.09,0.1489,0,0.1619,0.8097,False,0.1985,0.9927
434,450,431,443,GURKHA AT GROUP,40,4,4,0.25,0.092,19.23,0.1358,0.2,22.62,0.1597,8.98,0.1562,0.3905,True,0.2094,0.5234
435,71,458,146,TERRIERS AT GROUP,20,4,4,0.25,0.092,19.23,0.1358,0.148,19.23,0.1358,1.8,0.1562,0.7809,False,0.1811,0.9056
437,73,460,148,PRÉVÔTÉ,20,4,4,0.25,0.092,19.23,0.1358,0.148,19.23,0.1358,0,0.1562,0.7809,False,0.1811,0.9056
437,73,460,148,PRÉVÔTÉ,20,4,4,0.25,0.092,19.23,0.1358,0.148,19.23,0.1358,0,0.1562,0.7809,False,0.1811,0.9056
438,74,461,149,CFMP,20,4,4,0.25,0.092,19.23,0.1358,0.148,19.23,0.1358,0,0.1562,0.7809,False,0.1811,0.9056
439,75,462,150,MILITÆRPOLITI,20,4,4,0.25,0.092,19.23,0.1358,0.148,19.23,0.1358,0,0.1562,0.7809,False,0.1811,0.9056
440,79,453,126,RESERV. ECLAIREURS,20,4,4,0.25,0.084,20.94,0.1479,0.156,20.94,0.1479,0.97,0.1548,0.7738,False,0.1875,0.9374
441,418,437,426,ZWIADOWCY,35,4,4,0.25,0.09,18.92,0.1336,0.184,18.92,0.1336,1.57,0.1546,0.4417,False,0.1968,0.5623
442,360,433,368,GUN GROUP,30,4,4,0.25,0.086,19.45,0.1373,0.199,19.45,0.1373,2.39,0.1535,0.5117,False,0.2047,0.6822
443,90,436,100,TERRIERS GUN GROUP,20,4,4,0.25,0.083,18.76,0.1324,0.185,18.76,0.1324,0,0.1513,0.7563,False,0.1971,0.9854
444,369,351,70,MILITSIYA,30,4,5,0.3125,0.057,10.67,0.0753,0.321,45.39,0.3204,0,0.1502,0.5005,False,0.3177,1.059
445,478,447,479,ROZP. SPECJALNE (GSR),45,3,3,0.1875,0.118,21.6,0.1525,0.195,25.41,0.1794,2.74,0.1493,0.3317,True,0.1892,0.4204
446,380,478,453,CEWI,30,4,4,0.25,0.069,21.27,0.1501,0.108,9.6,0.0678,0,0.1485,0.495,False,0.1495,0.4984
447,256,457,315,RMP,25,4,4,0.25,0.078,17.05,0.1203,0.158,17.05,0.1203,0,0.1469,0.5875,False,0.1826,0.7304
448,433,443,429,PRŮZKUMNÍCI,35,4,4,0.25,0.079,16.12,0.1138,0.183,16.12,0.1138,2.39,0.1457,0.4164,False,0.1928,0.5509
449,389,445,403,PATROUILLES,30,4,4,0.25,0.076,16.27,0.1148,0.178,16.27,0.1148,2.02,0.1448,0.4827,False,0.1904,0.6345
464,447,463,450,AUFKLÄRER,35,4,4,0.25,0.076,16.27,0.1148,0.178,16.27,0.1148,2.39,0.1448,0.4137,False,0.1904,0.5439
451,481,448,480,SCOUTS (LAW-80),45,4,4,0.25,0.074,16.27,0.1148,0.172,16.27,0.1148,4.49,0.1437,0.3193,False,0.1878,0.4173
452,463,425,430,DSh. RAZVEDKA,40,4,4,0.25,0.074,16.27,0.1148,0.233,19.14,0.1351,2.76,0.1437,0.3593,True,0.2191,0.5479
453,464,449,463,MOR. RAZVEDKA,40,4,4,0.25,0.074,16.27,0.1148,0.172,16.27,0.1148,2.76,0.1437,0.3593,False,0.1878,0.4695
455,441,451,437,RAZVEDKA,35,4,4,0.25,0.074,16.27,0.1148,0.172,16.27,0.1148,2.76,0.1437,0.4106,False,0.1878,0.5366
455,441,451,437,RAZVEDKA,35,4,4,0.25,0.074,16.27,0.1148,0.172,16.27,0.1148,2.76,0.1437,0.4106,False,0.1878,0.5366
460,442,456,438,SCOUTS,35,4,4,0.25,0.074,16.27,0.1148,0.172,16.27,0.1148,2.39,0.1437,0.4106,False,0.1878,0.5366
457,465,426,431,DESANT. RAZVEDKA,40,4,4,0.25,0.074,16.27,0.1148,0.233,19.14,0.1351,2.76,0.1437,0.3593,True,0.2191,0.5479
480,480,477,483,ECLAIREURS,35,4,4,0.25,0.074,16.12,0.1138,0.171,16.12,0.1138,1.68,0.1434,0.4098,False,0.1874,0.5355
459,466,455,464,LEGION. ECLAIREURS,40,4,4,0.25,0.074,16.12,0.1138,0.171,16.12,0.1138,1.68,0.1434,0.3586,False,0.1874,0.4686
460,442,456,438,SCOUTS,25,4,4,0.25,0.074,16.12,0.1138,0.171,16.12,0.1138,0,0.1434,0.5737,False,0.1874,0.7497
461,467,427,432,PARA. ECLAIREURS,40,4,4,0.25,0.074,16.12,0.1138,0.232,18.97,0.1339,1.68,0.1434,0.3586,True,0.2187,0.5467
462,114,481,360,N.G. SCOUTS,20,4,4,0.25,0.058,20.24,0.1429,0.086,8.57,0.0605,0,0.142,0.7102,False,0.1382,0.6909
463,484,432,481,FALLSCHIRM. AUFK.,50,4,4,0.25,0.071,15.39,0.1086,0.206,18.11,0.1278,5.57,0.141,0.282,True,0.2058,0.4117
464,447,463,450,AUFKLÄRER,35,4,4,0.25,0.071,15.39,0.1086,0.152,15.39,0.1086,1.72,0.141,0.4029,False,0.1778,0.508
465,470,430,442,PATROUILLE PARA-CMDO.,40,4,4,0.25,0.068,15.92,0.1124,0.214,18.72,0.1322,2.02,0.1406,0.3515,True,0.2103,0.5259
466,471,468,472,VERKENNERS (AT),40,4,4,0.25,0.069,15.09,0.1066,0.149,15.09,0.1066,1.8,0.14,0.3501,False,0.1761,0.4402
467,448,469,451,VERKENNERS,35,4,4,0.25,0.069,15.09,0.1066,0.149,15.09,0.1066,2.39,0.14,0.4001,False,0.1761,0.5031
468,131,466,168,PATROUILLES PROV.,20,4,4,0.25,0.064,15.24,0.1076,0.151,15.24,0.1076,1.84,0.1377,0.6883,False,0.1772,0.8859
469,317,464,335,MOT. GRENZER,25,4,4,0.25,0.069,12.8,0.0904,0.16,12.8,0.0904,0,0.1364,0.5458,False,0.1774,0.7096
470,139,465,165,RAZVEDKA MVD,20,4,4,0.25,0.069,12.8,0.0904,0.16,12.8,0.0904,0,0.1364,0.6822,False,0.1774,0.887
471,140,467,169,ALASKAN SCOUTS,20,4,4,0.25,0.061,14.96,0.1056,0.152,14.96,0.1056,0,0.136,0.6799,False,0.1771,0.8853
472,474,438,456,AIRBORNE SCOUTS,40,4,4,0.25,0.062,12.8,0.0904,0.194,15.06,0.1063,3.82,0.1334,0.3334,True,0.1962,0.4905
473,456,471,457,MOR. OTDELENIE PODDERZHKI,35,4,4,0.25,0.062,12.8,0.0904,0.144,12.8,0.0904,2.36,0.1334,0.381,False,0.1702,0.4863
474,412,472,422,OTDELENIE PODDERZHKI,30,4,4,0.25,0.062,12.8,0.0904,0.144,12.8,0.0904,2.36,0.1334,0.4445,False,0.1702,0.5674
475,152,473,193,KOMENDATURA,20,4,4,0.25,0.062,12.8,0.0904,0.144,12.8,0.0904,0,0.1334,0.6668,False,0.1702,0.8511
476,475,434,452,PATHFINDERS,40,4,4,0.25,0.062,12.8,0.0904,0.201,15.61,0.1102,2.39,0.1334,0.3334,True,0.1999,0.4998
477,457,474,458,AERO-ECLAIREURS,35,4,4,0.25,0.062,12.8,0.0904,0.144,12.8,0.0904,0,0.1334,0.381,False,0.1702,0.4863
478,476,475,475,USMC RECON,40,4,4,0.25,0.062,12.8,0.0904,0.144,12.8,0.0904,3.82,0.1334,0.3334,False,0.1702,0.4255
479,168,476,263,RECONOCIMIENTO,20,4,4,0.25,0.056,11.43,0.0807,0.114,11.43,0.0807,0,0.1288,0.6442,False,0.1551,0.7754
480,480,477,483,ECLAIREURS,40,4,4,0.25,0.056,11.43,0.0807,0.114,11.43,0.0807,2.39,0.1288,0.3221,False,0.1551,0.3877
481,45,479,112,REZ. ZWIADOWCY,15,3,3,0.1875,0.078,18.0,0.1271,0.12,18.0,0.1271,1.6,0.1261,0.8409,False,0.145,0.9669
482,80,483,172,PRŮZ. L.M.,15,3,3,0.1875,0.065,15.0,0.1059,0.1,15.0,0.1059,1.81,0.1161,0.7737,False,0.1318,0.8787
483,461,480,465,SPEJDERE (DYKN),30,3,3,0.1875,0.057,12.53,0.0885,0.124,12.53,0.0885,1.8,0.1088,0.3627,False,0.139,0.4634
484,428,484,444,RECCE,25,3,3,0.1875,0.054,11.21,0.0791,0.109,11.21,0.0791,2.39,0.1057,0.4229,False,0.1304,0.5215
485,485,485,484,RECCE (GSR),40,3,3,0.1875,0.046,9.6,0.0678,0.108,9.6,0.0678,2.39,0.1,0.25,False,0.1277,0.3191
486,486,486,485,FUNKAUFKLÄRER,40,3,3,0.1875,0.046,9.6,0.0678,0.108,9.6,0.0678,0,0.1,0.25,False,0.1277,0.3191
487,487,487,486,RT RAZVEDKA,40,3,3,0.1875,0.046,9.6,0.0678,0.108,9.6,0.0678,2.39,0.1,0.25,False,0.1277,0.3191
